Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
T1,11/03/2018,Kayserispor,Karabukspor,H,1.22,6.0,12.0,1.22,5.75,11.5,2017/18,€22.65m,€14.75m,81.9672,81.9672,16.6667,17.3913,8.3333,8.6957,H,81.9672,0.0,17.029,0.5124,8.5145,0.2563,FutbolLigi1
T1,11/03/2018,Yeni Malatyaspor,Fenerbahce,A,4.0,3.6,1.85,3.75,3.3,1.95,2017/18,€18.73m,€74.93m,25.0,26.6667,27.7778,30.303,54.0541,51.2821,A,25.8334,1.1785,29.0404,1.7856,52.6681,1.9601,FutbolLigi1
T1,12/03/2018,Akhisar Belediyespor,Trabzonspor,A,2.37,3.29,2.89,2.45,3.2,2.8,2017/18,€18.60m,€64.55m,42.1941,40.8163,30.3951,31.25,34.6021,35.7143,H,41.5052,0.9743,30.8226,0.6045,35.1582,0.7864,FutbolLigi1
T1,16/03/2018,Karabukspor,Osmanlispor,A,6.0,4.5,1.5,5.75,4.2,1.5,2017/18,€14.75m,€25.50m,16.6667,17.3913,22.2222,23.8095,66.6667,66.6667,A,17.029,0.5124,23.0158,1.1224,66.6667,0.0,FutbolLigi1
T1,16/03/2018,Kasimpasa,Antalyaspor,A,2.0,3.6,3.5,1.95,3.6,3.4,2017/18,€23.80m,€30.15m,50.0,51.2821,27.7778,27.7778,28.5714,29.4118,H,50.641,0.9066,27.7778,0.0,28.9916,0.5943,FutbolLigi1
T1,17/03/2018,Bursaspor,Sivasspor,H,2.39,3.2,3.0,2.45,3.2,2.75,2017/18,€31.90m,€22.93m,41.841,40.8163,31.25,31.25,33.3333,36.3636,H,41.3286,0.7246,31.25,0.0,34.8484,2.1427,FutbolLigi1
T1,17/03/2018,Fenerbahce,Galatasaray,D,2.1,3.5,3.29,2.2,3.4,3.0,2017/18,€74.93m,€96.05m,47.619,45.4545,28.5714,29.4118,30.3951,33.3333,H,46.5368,1.5305,28.9916,0.5943,31.8642,2.0776,FutbolLigi1
T1,17/03/2018,Genclerbirligi,Akhisar Belediyespor,D,2.25,3.2,3.25,2.3,3.25,2.95,2017/18,€16.90m,€18.60m,44.4444,43.4783,31.25,30.7692,30.7692,33.8983,H,43.9613,0.6831,31.0096,0.34,32.3338,2.2126,FutbolLigi1
T1,18/03/2018,Alanyaspor,Goztep,D,2.04,3.6,3.29,2.1,3.2,3.4,2017/18,€29.18m,€24.60m,49.0196,47.619,27.7778,31.25,30.3951,29.4118,H,48.3193,0.9904,29.5139,2.4552,29.9034,0.6953,FutbolLigi1
T1,18/03/2018,Buyuksehyr,Besiktas,H,3.39,3.1,2.25,3.0,3.3,2.25,2017/18,€51.80m,€122.55m,29.4985,33.3333,32.2581,30.303,44.4444,44.4444,A,31.4159,2.7116,31.2806,1.3825,44.4444,0.0,FutbolLigi1
T1,18/03/2018,Konyaspor,Kayserispor,H,2.39,3.2,3.0,2.5,3.2,2.7,2017/18,€26.28m,€22.65m,41.841,40.0,31.25,31.25,33.3333,37.037,H,40.9205,1.3018,31.25,0.0,35.1852,2.6189,FutbolLigi1
T1,18/03/2018,Trabzonspor,Yeni Malatyaspor,H,1.64,3.6,5.5,1.65,3.7,5.0,2017/18,€64.55m,€18.73m,60.9756,60.6061,27.7778,27.027,18.1818,20.0,H,60.7908,0.2613,27.4024,0.5309,19.0909,1.2857,FutbolLigi1
T1,30/03/2018,Sivasspor,Karabukspor,H,1.28,5.5,10.0,1.26,5.75,8.75,2017/18,€22.93m,€14.75m,78.125,79.3651,18.1818,17.3913,10.0,11.4286,H,78.745,0.8769,17.7865,0.559,10.7143,1.0102,FutbolLigi1
T1,31/03/2018,Antalyaspor,Bursaspor,H,2.2,3.2,3.39,2.2,3.4,3.0,2017/18,€30.15m,€31.90m,45.4545,45.4545,31.25,29.4118,29.4985,33.3333,H,45.4545,0.0,30.3309,1.2998,31.4159,2.7116,FutbolLigi1
T1,31/03/2018,Besiktas,Alanyaspor,H,1.25,6.0,10.0,1.3,5.5,7.5,2017/18,€122.55m,€29.18m,80.0,76.9231,16.6667,18.1818,10.0,13.3333,H,78.4616,2.1757,17.4242,1.0713,11.6666,2.357,FutbolLigi1
T1,31/03/2018,Yeni Malatyaspor,Genclerbirligi,H,2.2,3.1,3.5,2.2,3.2,3.2,2017/18,€18.73m,€16.90m,45.4545,45.4545,32.2581,31.25,28.5714,31.25,H,45.4545,0.0,31.754,0.7128,29.9107,1.8941,FutbolLigi1
T1,01/04/2018,Akhisar Belediyespor,Buyuksehyr,A,4.0,3.39,1.9,3.7,3.4,1.95,2017/18,€18.60m,€51.80m,25.0,27.027,29.4985,29.4118,52.6316,51.2821,A,26.0135,1.4333,29.4552,0.0613,51.9568,0.9542,FutbolLigi1
T1,01/04/2018,Galatasaray,Trabzonspor,H,1.5,4.33,6.0,1.5,4.5,5.25,2017/18,€96.05m,€64.55m,66.6667,66.6667,23.0947,22.2222,16.6667,19.0476,H,66.6667,0.0,22.6585,0.617,17.8571,1.6836,FutbolLigi1
T1,01/04/2018,Goztep,Kasimpasa,A,2.14,3.39,3.29,2.15,3.5,3.0,2017/18,€24.60m,€23.80m,46.729,46.5116,29.4985,28.5714,30.3951,33.3333,H,46.6203,0.1537,29.035,0.6556,31.8642,2.0776,FutbolLigi1
T1,01/04/2018,Osmanlispor,Konyaspor,D,2.29,3.1,3.29,2.4,3.25,2.8,2017/18,€25.50m,€26.28m,43.6681,41.6667,32.2581,30.7692,30.3951,35.7143,H,42.6674,1.4152,31.5136,1.0528,33.0547,3.7612,FutbolLigi1
T1,02/04/2018,Kayserispor,Fenerbahce,A,3.6,3.29,2.04,3.3,3.3,2.1,2017/18,€22.65m,€74.93m,27.7778,30.303,30.3951,30.303,49.0196,47.619,A,29.0404,1.7856,30.349,0.0651,48.3193,0.9904,FutbolLigi1
T1,06/04/2018,Buyuksehyr,Yeni Malatyaspor,H,1.39,4.5,8.0,1.36,4.6,7.75,2017/18,€51.80m,€18.73m,71.9424,73.5294,22.2222,21.7391,12.5,12.9032,H,72.7359,1.1222,21.9806,0.3416,12.7016,0.2851,FutbolLigi1
T1,07/04/2018,Besiktas,Goztep,H,1.19,7.0,12.0,1.2,6.0,12.0,2017/18,€122.55m,€24.60m,84.0336,83.3333,14.2857,16.6667,8.3333,8.3333,H,83.6834,0.4952,15.4762,1.6836,8.3333,0.0,FutbolLigi1
T1,07/04/2018,Karabukspor,Antalyaspor,A,8.0,5.0,1.36,7.0,5.0,1.35,2017/18,€14.75m,€30.15m,12.5,14.2857,20.0,20.0,73.5294,74.0741,A,13.3928,1.2627,20.0,0.0,73.8018,0.3852,FutbolLigi1
T1,07/04/2018,Trabzonspor,Kayserispor,H,1.66,3.75,5.0,1.65,3.7,5.0,2017/18,€64.55m,€22.65m,60.241,60.6061,26.6667,27.027,20.0,20.0,H,60.4236,0.2582,26.8468,0.2548,20.0,0.0,FutbolLigi1
T1,08/04/2018,Alanyaspor,Akhisar Belediyespor,H,1.9,3.5,4.0,2.0,3.3,3.6,2017/18,€29.18m,€18.60m,52.6316,50.0,28.5714,30.303,25.0,27.7778,H,51.3158,1.8608,29.4372,1.2244,26.3889,1.9642,FutbolLigi1
T1,08/04/2018,Bursaspor,Kasimpasa,A,2.0,3.29,3.75,2.1,3.3,3.3,2017/18,€31.90m,€23.80m,50.0,47.619,30.3951,30.303,26.6667,30.303,H,48.8095,1.6836,30.349,0.0651,28.4848,2.5713,FutbolLigi1
T1,08/04/2018,Fenerbahce,Osmanlispor,H,1.28,5.0,11.0,1.3,5.0,9.0,2017/18,€74.93m,€25.50m,78.125,76.9231,20.0,20.0,9.0909,11.1111,H,77.524,0.8499,20.0,0.0,10.101,1.4285,FutbolLigi1
T1,08/04/2018,Konyaspor,Sivasspor,H,1.95,3.29,4.0,2.0,3.25,3.7,2017/18,€26.28m,€22.93m,51.2821,50.0,30.3951,30.7692,25.0,27.027,H,50.641,0.9066,30.5822,0.2645,26.0135,1.4333,FutbolLigi1
T1,09/04/2018,Genclerbirligi,Galatasaray,H,7.5,3.79,1.5,5.5,3.9,1.55,2017/18,€16.90m,€96.05m,13.3333,18.1818,26.3852,25.641,66.6667,64.5161,A,15.7575,3.4284,26.0131,0.5262,65.5914,1.5207,FutbolLigi1
T1,13/04/2018,Akhisar Belediyespor,Besiktas,A,7.5,4.5,1.39,6.25,4.5,1.44,2017/18,€18.60m,€122.55m,13.3333,16.0,22.2222,22.2222,71.9424,69.4444,A,14.6666,1.8856,22.2222,0.0,70.6934,1.7664,FutbolLigi1
T1,14/04/2018,Kasimpasa,Karabukspor,H,1.33,5.75,7.5,1.28,5.5,8.75,2017/18,€23.80m,€14.75m,75.188,78.125,17.3913,18.1818,13.3333,11.4286,H,76.6565,2.0768,17.7865,0.559,12.3809,1.3468,FutbolLigi1
T1,14/04/2018,Sivasspor,Fenerbahce,A,5.75,4.0,1.57,5.0,3.8,1.62,2017/18,€22.93m,€74.93m,17.3913,20.0,25.0,26.3158,63.6943,61.7284,A,18.6956,1.8446,25.6579,0.9304,62.7114,1.3901,FutbolLigi1
T1,14/04/2018,Yeni Malatyaspor,Alanyaspor,D,2.54,3.25,2.75,2.3,3.3,2.9,2017/18,€18.73m,€29.18m,39.3701,43.4783,30.7692,30.303,36.3636,34.4828,H,41.4242,2.9049,30.5361,0.3297,35.4232,1.3299,FutbolLigi1
T1,15/04/2018,Antalyaspor,Konyaspor,D,2.45,3.2,2.89,2.3,3.2,3.0,2017/18,€30.15m,€26.28m,40.8163,43.4783,31.25,31.25,34.6021,33.3333,H,42.1473,1.8823,31.25,0.0,33.9677,0.8972,FutbolLigi1
T1,15/04/2018,Galatasaray,Buyuksehyr,H,1.8,3.75,4.2,1.78,3.7,4.1,2017/18,€96.05m,€51.80m,55.5556,56.1798,26.6667,27.027,23.8095,24.3902,H,55.8677,0.4414,26.8468,0.2548,24.0998,0.4106,FutbolLigi1
T1,15/04/2018,Goztep,Bursaspor,H,2.37,3.25,3.0,2.25,3.3,3.0,2017/18,€24.60m,€31.90m,42.1941,44.4444,30.7692,30.303,33.3333,33.3333,H,43.3192,1.5912,30.5361,0.3297,33.3333,0.0,FutbolLigi1
T1,15/04/2018,Kayserispor,Genclerbirligi,H,2.29,3.2,3.1,2.2,3.2,3.2,2017/18,€22.65m,€16.90m,43.6681,45.4545,31.25,31.25,32.2581,31.25,H,44.5613,1.2632,31.25,0.0,31.754,0.7128,FutbolLigi1
T1,16/04/2018,Osmanlispor,Trabzonspor,D,2.7,3.1,2.7,2.65,3.1,2.65,2017/18,€25.50m,€64.55m,37.037,37.7358,32.2581,32.2581,37.037,37.7358,No Consensus,37.3864,0.4941,32.2581,0.0,37.3864,0.4941,FutbolLigi1
T1,20/04/2018,Buyuksehyr,Kayserispor,H,1.33,5.25,8.0,1.3,5.25,8.25,2017/18,€51.80m,€22.65m,75.188,76.9231,19.0476,19.0476,12.5,12.1212,H,76.0556,1.2269,19.0476,0.0,12.3106,0.2679,FutbolLigi1
T1,21/04/2018,Alanyaspor,Galatasaray,A,4.75,4.2,1.61,5.0,4.1,1.57,2017/18,€29.18m,€96.05m,21.0526,20.0,23.8095,24.3902,62.1118,63.6943,A,20.5263,0.7443,24.0998,0.4106,62.903,1.119,FutbolLigi1
T1,21/04/2018,Genclerbirligi,Osmanlispor,A,2.29,3.25,3.1,2.2,3.1,3.25,2017/18,€16.90m,€25.50m,43.6681,45.4545,30.7692,32.2581,32.2581,30.7692,H,44.5613,1.2632,31.5136,1.0528,31.5136,1.0528,FutbolLigi1
T1,21/04/2018,Trabzonspor,Sivasspor,A,1.61,3.75,5.5,1.6,3.75,5.25,2017/18,€64.55m,€22.93m,62.1118,62.5,26.6667,26.6667,18.1818,19.0476,H,62.3059,0.2745,26.6667,0.0,18.6147,0.6122,FutbolLigi1
T1,22/04/2018,Akhisar Belediyespor,Goztep,D,1.9,3.6,3.79,1.95,3.3,3.75,2017/18,€18.60m,€24.60m,52.6316,51.2821,27.7778,30.303,26.3852,26.6667,H,51.9568,0.9542,29.0404,1.7856,26.526,0.1991,FutbolLigi1
T1,22/04/2018,Besiktas,Yeni Malatyaspor,H,1.22,6.0,13.0,1.2,6.25,12.0,2017/18,€122.55m,€18.73m,81.9672,83.3333,16.6667,16.0,7.6923,8.3333,H,82.6502,0.966,16.3334,0.4714,8.0128,0.4533,FutbolLigi1
T1,22/04/2018,Konyaspor,Kasimpasa,H,1.55,4.0,6.0,1.57,3.8,5.5,2017/18,€26.28m,€23.80m,64.5161,63.6943,25.0,26.3158,16.6667,18.1818,H,64.1052,0.5811,25.6579,0.9304,17.4242,1.0713,FutbolLigi1
T1,23/04/2018,Fenerbahce,Antalyaspor,H,1.28,5.5,9.5,1.3,5.0,9.25,2017/18,€74.93m,€30.15m,78.125,76.9231,18.1818,20.0,10.5263,10.8108,H,77.524,0.8499,19.0909,1.2857,10.6686,0.2012,FutbolLigi1
T1,27/04/2018,Goztep,Karabukspor,H,1.14,7.5,17.0,1.15,7.25,13.0,2017/18,€24.60m,€14.75m,87.7193,86.9565,13.3333,13.7931,5.8824,7.6923,H,87.3379,0.5394,13.5632,0.3251,6.7874,1.2798,FutbolLigi1
T1,28/04/2018,Antalyaspor,Trabzonspor,A,2.45,3.39,2.75,2.45,3.5,2.6,2017/18,€30.15m,€64.55m,40.8163,40.8163,29.4985,28.5714,36.3636,38.4615,H,40.8163,0.0,29.035,0.6556,37.4125,1.4834,FutbolLigi1
T1,28/04/2018,Kasimpasa,Fenerbahce,A,8.5,4.75,1.36,7.5,4.33,1.4,2017/18,€23.80m,€74.93m,11.7647,13.3333,21.0526,23.0947,73.5294,71.4286,A,12.549,1.1092,22.0736,1.444,72.479,1.4855,FutbolLigi1
T1,28/04/2018,Kayserispor,Alanyaspor,A,2.89,3.5,2.29,2.6,3.4,2.5,2017/18,€22.65m,€29.18m,34.6021,38.4615,28.5714,29.4118,43.6681,40.0,A,36.5318,2.729,28.9916,0.5943,41.8341,2.5937,FutbolLigi1
T1,28/04/2018,Sivasspor,Genclerbirligi,H,2.0,3.39,3.75,2.1,3.2,3.4,2017/18,€22.93m,€16.90m,50.0,47.619,29.4985,31.25,26.6667,29.4118,H,48.8095,1.6836,30.3742,1.2385,28.0392,1.9411,FutbolLigi1
T1,29/04/2018,Galatasaray,Besiktas,H,2.45,3.5,2.7,2.4,3.4,2.7,2017/18,€96.05m,€122.55m,40.8163,41.6667,28.5714,29.4118,37.037,37.037,H,41.2415,0.6013,28.9916,0.5943,37.037,0.0,FutbolLigi1
T1,29/04/2018,Osmanlispor,Buyuksehyr,A,3.39,3.75,2.0,3.5,3.4,2.0,2017/18,€25.50m,€51.80m,29.4985,28.5714,26.6667,29.4118,50.0,50.0,A,29.035,0.6556,28.0392,1.9411,50.0,0.0,FutbolLigi1
T1,29/04/2018,Yeni Malatyaspor,Akhisar Belediyespor,D,2.6,3.29,2.62,2.5,3.2,2.75,2017/18,€18.73m,€18.60m,38.4615,40.0,30.3951,31.25,38.1679,36.3636,H,39.2308,1.0879,30.8226,0.6045,37.2657,1.2758,FutbolLigi1
T1,30/04/2018,Bursaspor,Konyaspor,H,2.75,3.29,2.5,2.5,3.4,2.6,2017/18,€31.90m,€26.28m,36.3636,40.0,30.3951,29.4118,40.0,38.4615,A,38.1818,2.5713,29.9034,0.6953,39.2308,1.0879,FutbolLigi1
T1,04/05/2018,Buyuksehyr,Sivasspor,D,1.44,4.75,6.0,1.4,4.5,7.0,2017/18,€51.80m,€22.93m,69.4444,71.4286,21.0526,22.2222,16.6667,14.2857,H,70.4365,1.403,21.6374,0.827,15.4762,1.6836,FutbolLigi1
T1,05/05/2018,Alanyaspor,Osmanlispor,D,1.9,3.39,4.0,1.9,3.4,3.9,2017/18,€29.18m,€25.50m,52.6316,52.6316,29.4985,29.4118,25.0,25.641,H,52.6316,0.0,29.4552,0.0613,25.3205,0.4533,FutbolLigi1
T1,05/05/2018,Karabukspor,Konyaspor,A,15.0,6.5,1.18,12.0,6.25,1.2,2017/18,€14.75m,€26.28m,6.6667,8.3333,15.3846,16.0,84.7458,83.3333,A,7.5,1.1785,15.6923,0.4352,84.0395,0.9988,FutbolLigi1
T1,05/05/2018,Trabzonspor,Kasimpasa,A,1.39,4.5,8.0,1.44,4.4,6.5,2017/18,€64.55m,€23.80m,71.9424,69.4444,22.2222,22.7273,12.5,15.3846,H,70.6934,1.7664,22.4748,0.3572,13.9423,2.0397,FutbolLigi1
T1,06/05/2018,Akhisar Belediyespor,Galatasaray,A,8.5,4.33,1.39,6.75,4.33,1.42,2017/18,€18.60m,€96.05m,11.7647,14.8148,23.0947,23.0947,71.9424,70.4225,A,13.2898,2.1567,23.0947,0.0,71.1824,1.0747,FutbolLigi1
T1,06/05/2018,Fenerbahce,Bursaspor,H,1.18,7.0,13.0,1.2,6.5,11.0,2017/18,€74.93m,€31.90m,84.7458,83.3333,14.2857,15.3846,7.6923,9.0909,H,84.0395,0.9988,14.8352,0.777,8.3916,0.989,FutbolLigi1
T1,06/05/2018,Genclerbirligi,Antalyaspor,A,2.1,3.39,3.39,2.15,3.4,3.1,2017/18,€16.90m,€30.15m,47.619,46.5116,29.4985,29.4118,29.4985,32.2581,H,47.0653,0.7831,29.4552,0.0613,30.8783,1.9513,FutbolLigi1
T1,07/05/2018,Besiktas,Kayserispor,H,1.18,6.5,15.0,1.18,6.5,13.0,2017/18,€122.55m,€22.65m,84.7458,84.7458,15.3846,15.3846,6.6667,7.6923,H,84.7458,0.0,15.3846,0.0,7.1795,0.7252,FutbolLigi1
T1,07/05/2018,Goztep,Yeni Malatyaspor,D,1.95,3.5,3.79,1.91,3.4,3.8,2017/18,€24.60m,€18.73m,51.2821,52.356,28.5714,29.4118,26.3852,26.3158,H,51.8191,0.7594,28.9916,0.5943,26.3505,0.0491,FutbolLigi1
T1,11/05/2018,Antalyaspor,Buyuksehyr,A,6.0,4.2,1.44,5.75,4.4,1.48,2017/18,€30.15m,€51.80m,16.6667,17.3913,23.8095,22.7273,69.4444,67.5676,A,17.029,0.5124,23.2684,0.7652,68.506,1.3271,FutbolLigi1
T1,12/05/2018,Galatasaray,Yeni Malatyaspor,H,1.12,9.0,17.0,1.12,8.0,15.0,2017/18,€96.05m,€18.73m,89.2857,89.2857,11.1111,12.5,5.8824,6.6667,H,89.2857,0.0,11.8056,0.9821,6.2745,0.5546,FutbolLigi1
T1,12/05/2018,Kasimpasa,Genclerbirligi,H,2.2,3.39,3.2,2.3,3.5,2.75,2017/18,€23.80m,€16.90m,45.4545,43.4783,29.4985,28.5714,31.25,36.3636,H,44.4664,1.3974,29.035,0.6556,33.8068,3.6159,FutbolLigi1
T1,12/05/2018,Konyaspor,Goztep,D,1.44,4.2,8.0,1.45,4.33,6.25,2017/18,€26.28m,€24.60m,69.4444,68.9655,23.8095,23.0947,12.5,16.0,H,69.205,0.3386,23.4521,0.5054,14.25,2.4749,FutbolLigi1
T1,13/05/2018,Bursaspor,Trabzonspor,A,2.04,3.75,3.25,2.15,3.5,3.0,2017/18,€31.90m,€64.55m,49.0196,46.5116,26.6667,28.5714,30.7692,33.3333,H,47.7656,1.7734,27.619,1.3468,32.0513,1.8131,FutbolLigi1
T1,13/05/2018,Osmanlispor,Besiktas,A,4.5,3.79,1.7,4.25,3.8,1.72,2017/18,€25.50m,€122.55m,22.2222,23.5294,26.3852,26.3158,58.8235,58.1395,A,22.8758,0.9243,26.3505,0.0491,58.4815,0.4837,FutbolLigi1
T1,13/05/2018,Sivasspor,Alanyaspor,D,2.89,3.29,2.37,2.7,3.4,2.4,2017/18,€22.93m,€29.18m,34.6021,37.037,30.3951,29.4118,42.1941,41.6667,A,35.8196,1.7217,29.9034,0.6953,41.9304,0.3729,FutbolLigi1
T1,14/05/2018,Kayserispor,Akhisar Belediyespor,A,3.75,3.39,2.0,3.2,3.3,2.15,2017/18,€22.65m,€18.60m,26.6667,31.25,29.4985,30.303,50.0,46.5116,A,28.9584,3.2409,29.9008,0.5689,48.2558,2.4667,FutbolLigi1
T1,18/05/2018,Akhisar Belediyespor,Osmanlispor,H,2.1,3.9,3.0,1.95,3.9,3.2,2017/18,€18.60m,€25.50m,47.619,51.2821,25.641,25.641,33.3333,31.25,H,49.4506,2.5902,25.641,0.0,32.2917,1.4731,FutbolLigi1
T1,18/05/2018,Alanyaspor,Antalyaspor,H,2.04,4.0,3.1,2.1,3.9,2.9,2017/18,€29.18m,€30.15m,49.0196,47.619,25.0,25.641,32.2581,34.4828,H,48.3193,0.9904,25.3205,0.4533,33.3704,1.5731,FutbolLigi1
T1,18/05/2018,Genclerbirligi,Bursaspor,H,2.04,3.8,3.25,2.1,3.7,3.0,2017/18,€16.90m,€31.90m,49.0196,47.619,26.3158,27.027,30.7692,33.3333,H,48.3193,0.9904,26.6714,0.5029,32.0513,1.8131,FutbolLigi1
T1,18/05/2018,Trabzonspor,Karabukspor,H,1.08,10.0,23.0,1.05,12.0,21.0,2017/18,€64.55m,€14.75m,92.5926,95.2381,10.0,8.3333,4.3478,4.7619,H,93.9154,1.8707,9.1666,1.1785,4.5548,0.2928,FutbolLigi1
T1,18/05/2018,Yeni Malatyaspor,Kayserispor,H,2.2,3.5,3.1,2.2,3.5,2.95,2017/18,€18.73m,€22.65m,45.4545,45.4545,28.5714,28.5714,32.2581,33.8983,H,45.4545,0.0,28.5714,0.0,33.0782,1.1598,FutbolLigi1
T1,19/05/2018,Besiktas,Sivasspor,H,1.16,7.5,13.0,1.15,8.0,11.5,2017/18,€122.55m,€22.93m,86.2069,86.9565,13.3333,12.5,7.6923,8.6957,H,86.5817,0.53,12.9166,0.5892,8.194,0.7095,FutbolLigi1
T1,19/05/2018,Buyuksehyr,Kasimpasa,H,1.18,7.5,12.0,1.16,6.75,14.0,2017/18,€51.80m,€23.80m,84.7458,86.2069,13.3333,14.8148,8.3333,7.1429,H,85.4764,1.0332,14.074,1.0476,7.7381,0.8417,FutbolLigi1
T1,19/05/2018,Fenerbahce,Konyaspor,H,1.16,7.5,13.0,1.17,6.0,16.5,2017/18,€74.93m,€26.28m,86.2069,85.4701,13.3333,16.6667,7.6923,6.0606,H,85.8385,0.521,15.0,2.3571,6.8764,1.1538,FutbolLigi1
T1,19/05/2018,Goztep,Galatasaray,A,8.5,4.75,1.36,7.5,4.75,1.36,2017/18,€24.60m,€96.05m,11.7647,13.3333,21.0526,21.0526,73.5294,73.5294,A,12.549,1.1092,21.0526,0.0,73.5294,0.0,FutbolLigi1
T1,10/08/2018,Ankaragucu,Galatasaray,A,4.5,4.0,1.72,4.6,3.9,1.65,2018/19,€21.08m,€129.80m,22.2222,21.7391,25.0,25.641,58.1395,60.6061,A,21.9806,0.3416,25.3205,0.4533,59.3728,1.7441,FutbolLigi1
T1,11/08/2018,Fenerbahce,Bursaspor,H,1.36,5.0,7.5,1.33,5.0,7.75,2018/19,€103.50m,€28.15m,73.5294,75.188,20.0,20.0,13.3333,12.9032,H,74.3587,1.1728,20.0,0.0,13.1182,0.3041,FutbolLigi1
T1,11/08/2018,Rizespor,Kasimpasa,A,2.3,3.4,3.0,2.4,3.1,2.9,2018/19,€29.50m,€34.35m,43.4783,41.6667,29.4118,32.2581,33.3333,34.4828,H,42.5725,1.281,30.835,2.0126,33.908,0.8128,FutbolLigi1
T1,11/08/2018,Sivasspor,Alanyaspor,H,2.25,3.25,3.2,2.15,3.4,3.1,2018/19,€23.10m,€39.45m,44.4444,46.5116,30.7692,29.4118,31.25,32.2581,H,45.478,1.4617,30.0905,0.9598,31.754,0.7128,FutbolLigi1
T1,12/08/2018,Besiktas,Akhisar Belediyespor,H,1.4,5.0,6.5,1.33,5.25,7.5,2018/19,€77.75m,€11.78m,71.4286,75.188,20.0,19.0476,15.3846,13.3333,H,73.3083,2.6583,19.5238,0.6734,14.359,1.4505,FutbolLigi1
T1,12/08/2018,Buyuksehyr,Trabzonspor,H,1.8,3.6,4.5,1.72,3.6,4.5,2018/19,€54.63m,€60.30m,55.5556,58.1395,27.7778,27.7778,22.2222,22.2222,H,56.8476,1.8271,27.7778,0.0,22.2222,0.0,FutbolLigi1
T1,12/08/2018,Goztep,Yeni Malatyaspor,A,1.95,3.3,4.0,1.95,3.4,3.6,2018/19,€19.25m,€24.75m,51.2821,51.2821,30.303,29.4118,25.0,27.7778,H,51.2821,0.0,29.8574,0.6302,26.3889,1.9642,FutbolLigi1
T1,12/08/2018,Konyaspor,Erzurum BB,H,1.75,3.5,4.75,1.75,3.6,4.25,2018/19,€22.53m,€16.03m,57.1429,57.1429,28.5714,27.7778,21.0526,23.5294,H,57.1429,0.0,28.1746,0.5612,22.291,1.7514,FutbolLigi1
T1,13/08/2018,Kayserispor,Antalyaspor,H,1.95,3.4,3.9,1.87,3.4,4.0,2018/19,€19.38m,€21.23m,51.2821,53.4759,29.4118,29.4118,25.641,25.0,H,52.379,1.5513,29.4118,0.0,25.3205,0.4533,FutbolLigi1
T1,17/08/2018,Trabzonspor,Sivasspor,H,1.75,3.75,4.5,1.83,3.4,4.1,2018/19,€60.30m,€23.10m,57.1429,54.6448,26.6667,29.4118,22.2222,24.3902,H,55.8938,1.7664,28.0392,1.9411,23.3062,1.533,FutbolLigi1
T1,18/08/2018,Antalyaspor,Konyaspor,D,2.87,3.1,2.54,2.65,3.1,2.65,2018/19,€21.23m,€22.53m,34.8432,37.7358,32.2581,32.2581,39.3701,37.7358,A,36.2895,2.0454,32.2581,0.0,38.5529,1.1556,FutbolLigi1
T1,18/08/2018,Bursaspor,Kayserispor,D,2.5,3.2,2.87,2.3,3.2,3.0,2018/19,€28.15m,€19.38m,40.0,43.4783,31.25,31.25,34.8432,33.3333,H,41.7391,2.4595,31.25,0.0,34.0882,1.0677,FutbolLigi1
T1,18/08/2018,Yeni Malatyaspor,Fenerbahce,H,5.0,3.5,1.72,4.4,3.4,1.8,2018/19,€24.75m,€103.50m,20.0,22.7273,28.5714,29.4118,58.1395,55.5556,A,21.3636,1.9285,28.9916,0.5943,56.8476,1.8271,FutbolLigi1
T1,19/08/2018,Akhisar Belediyespor,Rizespor,D,2.1,3.1,3.75,2.1,3.0,3.7,2018/19,€11.78m,€29.50m,47.619,47.619,32.2581,33.3333,26.6667,27.027,H,47.619,0.0,32.7957,0.7603,26.8468,0.2548,FutbolLigi1
T1,19/08/2018,Alanyaspor,Ankaragucu,A,2.0,3.3,3.8,2.05,3.25,3.5,2018/19,€39.45m,€21.08m,50.0,48.7805,30.303,30.7692,26.3158,28.5714,H,49.3902,0.8623,30.5361,0.3297,27.4436,1.595,FutbolLigi1
T1,19/08/2018,Erzurum BB,Besiktas,A,6.0,3.8,1.57,5.75,3.75,1.57,2018/19,€16.03m,€77.75m,16.6667,17.3913,26.3158,26.6667,63.6943,63.6943,A,17.029,0.5124,26.4912,0.2481,63.6943,0.0,FutbolLigi1
T1,19/08/2018,Galatasaray,Goztep,H,1.25,5.5,12.0,1.25,5.25,11.5,2018/19,€129.80m,€19.25m,80.0,80.0,18.1818,19.0476,8.3333,8.6957,H,80.0,0.0,18.6147,0.6122,8.5145,0.2563,FutbolLigi1
T1,20/08/2018,Kasimpasa,Buyuksehyr,H,4.2,3.75,1.8,4.25,3.4,1.83,2018/19,€34.35m,€54.63m,23.8095,23.5294,26.6667,29.4118,55.5556,54.6448,A,23.6694,0.1981,28.0392,1.9411,55.1002,0.644,FutbolLigi1
